,Experience,Income,Family,CCAvg,Education,Mortgage,Personal Loan,Securities Account,CD Account,Online,CreditCard
3632,20,111,2,6.3,1,0,0,0,0,0,1
3633,25,93,1,0.3,1,0,0,0,0,1,0
3634,35,73,4,2.3,3,0,0,0,0,0,0
3635,33,24,2,0.5,2,0,0,0,0,1,0
3636,11,64,3,0.9,2,0,0,0,0,1,0
3637,14,104,3,1.0,1,242,0,0,0,1,0
3638,22,38,4,1.9,3,0,0,0,0,1,0
3639,26,191,1,8.1,1,0,0,1,0,1,0
3640,34,53,4,1.6666666666666667,3,0,0,0,0,0,1
3641,35,74,4,2.3,3,0,0,0,0,0,0
3642,29,21,4,0.7,3,0,0,1,0,1,0
3643,32,80,3,1.6,3,144,0,0,0,1,1
3644,33,41,4,2.5,1,174,0,0,0,0,0
3645,17,79,1,3.7,3,0,0,1,0,0,1
3646,9,141,3,6.9,2,260,1,0,0,1,0
3647,14,32,3,1.0,2,0,0,0,0,0,1
3648,13,38,3,2.0,3,0,0,0,0,1,0
3649,29,85,3,1.8,2,0,0,0,0,1,0
3650,21,93,2,0.8,3,107,0,0,0,0,0
3651,23,140,1,1.9,3,0,1,0,0,0,1
3652,9,69,4,2.2,2,0,0,0,0,0,1
3653,27,32,2,2.0,2,0,0,0,0,0,1
3654,28,61,4,0.9,1,177,0,0,0,0,0
3655,22,125,1,2.4,1,0,0,0,0,1,0
3656,8,30,4,1.0,2,0,0,1,0,0,0
3657,26,104,2,2.4,2,0,0,0,0,1,1
3658,35,24,1,0.1,1,0,0,0,0,0,0
3659,7,22,1,0.4,2,0,0,0,0,0,0
3660,12,59,2,2.4,2,0,0,0,0,0,0
3661,4,120,1,4.1,2,0,1,1,1,0,1
3662,9,164,2,0.0,1,500,0,0,0,0,0
3663,2,60,4,1.6,1,0,0,0,1,1,1
3664,24,43,3,1.9,2,0,0,0,0,1,0
3665,19,70,3,2.3333333333333335,1,0,0,1,0,0,0
3666,35,51,2,2.8,1,0,0,0,0,1,0
3667,3,59,4,1.6,1,0,0,0,0,1,0
3668,13,129,4,0.3,3,75,1,0,0,1,0
3669,15,22,2,1.4,2,0,0,0,0,1,1
3670,14,29,4,0.4,2,0,0,0,0,1,0
3671,25,18,1,0.4,3,0,0,0,0,1,0
3672,13,65,3,0.5,3,0,0,0,0,1,0
3673,9,65,4,1.3,1,0,0,0,0,0,1
3674,16,38,1,0.2,1,0,0,1,0,0,0
3675,34,110,2,2.0,1,0,0,0,0,1,0
3676,37,22,1,1.5,2,111,0,0,0,1,0
3677,33,43,2,0.3,1,0,0,0,0,0,1
3678,25,30,4,0.6,1,0,0,0,0,0,0
3679,23,134,2,6.3,1,0,0,0,0,1,0
3680,11,32,3,1.3,1,0,0,0,0,0,0
3681,9,139,1,4.3,1,0,0,0,0,0,0
3682,17,45,2,0.7,1,0,0,0,0,0,0
3683,27,62,3,3.0,2,0,0,1,0,0,0
3684,31,51,4,1.7,2,103,0,0,0,1,0
3685,27,93,1,0.8,3,313,0,0,0,0,0
3686,35,122,1,1.3,1,0,0,0,0,0,0
3687,10,45,1,1.3333333333333333,1,0,0,0,0,0,0
3688,26,179,1,8.1,1,0,0,1,0,1,0
3689,12,64,3,2.8,1,205,0,0,0,0,1
3690,39,41,2,1.1,1,0,0,0,0,0,0
3691,13,58,2,0.6,3,0,0,0,0,0,1
3692,33,64,4,2.2,1,0,0,0,0,1,0
3693,27,28,3,1.7,2,0,0,0,0,0,0
3694,8,21,1,0.6666666666666666,3,0,0,0,0,1,0
3695,35,60,1,2.8,2,0,0,0,0,1,0
3696,5,78,2,0.2,1,0,0,0,0,0,1
3697,13,59,3,0.5,3,0,0,0,0,0,0
3698,12,59,3,0.5,3,0,0,1,1,1,1
3699,22,83,4,1.4,2,0,0,0,0,1,1
3700,22,128,1,5.7,1,0,0,1,0,0,0
3701,33,95,1,2.6,1,0,0,0,0,1,0
3702,25,160,4,4.3,3,410,1,0,0,0,0
3703,41,78,4,2.4,3,0,0,1,0,0,0
3704,11,184,2,5.1,2,0,1,0,0,0,0
3705,4,30,3,1.0,1,0,0,0,0,1,0
3706,33,51,2,1.6,3,123,0,0,0,1,0
3707,18,35,1,0.6,3,0,0,0,0,0,0
3708,1,74,4,4.0,3,0,0,0,0,0,0
3709,11,43,4,1.2,2,0,0,1,0,0,0
3710,22,23,2,1.0,2,0,0,0,0,1,1
3711,1,20,4,0.4,1,99,0,0,0,1,0
3712,25,112,1,0.6,1,0,0,0,0,0,0
3713,20,74,3,0.7,2,0,0,0,0,1,1
3714,23,65,2,0.4,3,232,0,0,0,0,1
3715,5,124,2,0.2,1,0,0,0,0,0,1
3716,29,65,3,2.5,1,0,0,0,0,0,0
3717,37,73,3,2.0,3,285,0,0,0,0,0
3718,19,8,2,0.1,3,0,0,0,0,0,1
3719,8,53,3,2.3,1,76,0,0,0,1,0
3720,39,131,3,2.6,3,229,1,0,0,1,0
3721,6,13,4,0.3,1,0,0,1,1,1,1
3722,17,60,1,2.4,1,98,0,0,0,1,0
3723,27,45,1,1.6,2,82,0,0,0,1,0
3724,20,39,2,2.1,3,119,0,0,0,0,0
3725,6,78,4,2.0,2,0,0,0,0,0,0
3726,13,43,3,0.5,3,0,0,0,0,1,0
3727,30,31,2,0.3,1,109,0,1,1,1,1
3728,3,118,3,2.4,2,161,1,0,0,0,0
3729,17,82,3,0.1,1,0,0,0,0,1,0
3730,6,112,3,2.5,1,0,0,0,0,1,0
3731,8,10,1,0.4,2,0,0,0,0,1,0
3732,1,18,2,0.9,3,95,0,0,0,0,0
3733,32,72,3,0.3,2,0,0,0,0,1,0
3734,19,72,4,0.2,3,0,0,0,0,1,0
3735,14,78,1,5.2,1,0,0,0,0,1,0
3736,30,78,3,1.8,2,0,0,0,0,0,0
3737,19,30,1,0.5,3,0,0,0,0,1,0
3738,28,45,3,1.4,1,0,0,0,0,0,1
3739,14,80,2,0.4,1,0,0,0,0,0,0
3740,35,174,1,4.7,1,0,0,0,0,1,1
3741,29,51,2,3.2,3,0,0,0,0,1,0
3742,8,181,1,6.0,1,0,0,0,1,1,1
3743,14,78,4,1.4,2,194,0,0,0,1,1
3744,29,79,3,1.6,3,0,0,0,0,0,0
3745,3,119,1,5.4,1,118,0,0,0,1,0
3746,39,49,4,1.2,2,109,0,1,1,1,1
3747,0,83,3,3.9,2,0,1,0,0,1,0
3748,7,100,1,2.7,2,126,0,0,0,1,0
3749,19,70,3,2.3333333333333335,1,0,0,0,0,1,0
3750,32,52,3,0.5,2,0,0,0,0,1,0
3751,2,12,4,1.0,1,0,0,0,0,1,0
3752,30,82,4,1.3,3,219,0,0,0,0,1
3753,4,34,2,0.3,2,0,0,0,0,1,1
3754,37,112,4,2.4,3,0,0,0,0,1,1
3755,25,42,3,1.0,3,0,0,0,0,1,0
3756,11,83,2,2.2,1,0,0,0,0,0,0
3757,21,142,1,1.4,2,0,1,0,0,1,0
3758,23,199,2,6.666666666666667,1,0,0,0,0,1,0
3759,4,29,4,1.5,2,121,0,0,0,1,1
3760,26,70,3,1.4,3,273,0,0,0,1,1
3761,24,25,2,0.7,3,0,0,0,0,1,0
3762,27,84,2,1.1,1,0,0,0,0,1,0
3763,36,81,3,4.4,1,0,0,0,0,0,1
3764,37,15,2,0.4,1,0,0,0,0,0,0
3765,0,54,3,0.3,3,0,0,0,0,1,0
3766,35,108,4,3.8,2,304,1,0,0,1,0
3767,16,83,4,2.6666666666666665,1,0,0,0,0,1,1
3768,16,62,1,0.7,3,170,0,0,1,1,1
3769,4,134,2,3.3,1,204,0,0,0,0,0
3770,16,75,3,2.3333333333333335,1,79,0,0,0,0,0
3771,7,109,2,2.0,2,341,0,0,0,0,1
3772,10,152,2,3.0,1,0,0,0,0,1,0
3773,36,83,4,2.4,3,0,0,1,0,0,0
3774,26,52,4,1.8,3,0,0,0,0,1,0
3775,6,31,2,2.0,3,0,0,0,0,1,1
3776,3,135,3,2.7,3,449,1,0,0,0,1
3777,37,98,1,0.9,1,151,0,0,0,1,0
3778,41,14,4,0.6,2,0,0,0,0,0,0
3779,27,64,4,2.6,1,0,0,0,0,1,1
3780,25,109,2,6.8,1,0,0,0,0,0,0
3781,40,118,1,1.3,1,333,0,0,1,1,1
3782,5,80,4,2.2,2,0,0,1,0,1,0
3783,34,51,3,1.4,3,0,0,0,0,0,0
3784,6,115,4,3.8,2,0,1,0,0,1,0
3785,28,83,1,2.4,1,0,0,0,0,1,0
3786,28,90,1,0.3,1,0,0,0,0,1,0
3787,12,28,4,1.7,1,0,0,1,1,1,0
3788,7,82,2,2.5,1,221,0,0,0,1,1
3789,27,24,3,0.4,1,0,0,0,0,1,1
3790,22,71,2,1.7,1,0,0,0,0,1,1
3791,17,80,1,0.3,1,0,0,0,0,0,0
3792,36,109,4,1.7,3,0,0,0,0,1,0
3793,28,140,1,2.9,1,0,0,0,0,1,0
3794,27,39,4,0.2,2,0,0,1,0,1,0
3795,25,39,1,1.2,2,98,0,0,0,1,0
3796,1,50,3,2.4,2,0,0,1,0,0,0
3797,35,31,2,0.3,1,0,0,0,0,1,0
3798,25,35,3,1.0,3,144,0,0,0,1,1
3799,11,44,4,0.2,1,0,0,0,0,0,1
3800,38,35,1,0.5,3,0,0,0,0,1,0
3801,8,20,2,0.3,1,106,0,0,0,1,1
3802,7,10,4,0.7,2,0,0,0,0,1,0
3803,18,83,4,2.0,3,0,0,0,0,1,0
3804,22,203,2,8.8,1,0,0,0,0,1,0
3805,5,84,3,0.8,1,0,0,0,0,0,0
3806,8,41,4,0.8,1,0,0,0,0,0,0
3807,11,164,2,7.8,1,0,0,0,0,1,1
3808,10,152,2,6.5,1,0,0,0,0,0,0
3809,2,62,4,1.6,1,0,0,1,0,0,0
3810,24,12,4,1.0,1,89,0,0,0,0,0
3811,23,28,4,0.6,1,0,0,0,0,1,0
3812,13,52,1,2.0,1,0,0,0,0,0,1
3813,37,19,3,1.3,2,97,0,0,0,1,0
3814,9,35,3,1.3,1,0,0,0,0,0,0
3815,19,28,4,0.3,1,96,0,0,0,1,0
3816,30,70,3,2.0,2,0,0,0,0,1,1
3817,40,140,1,0.9,1,0,0,0,0,0,0
3818,0,102,4,2.3,3,0,0,0,0,0,0
3819,27,50,4,2.0,3,0,0,0,0,1,0
3820,7,61,3,2.3,1,205,0,0,0,1,1
3821,9,188,2,3.7,2,259,1,0,0,1,0
3822,33,178,4,9.0,3,0,1,0,0,0,0
3823,25,44,4,0.9,2,194,0,0,0,1,0
3824,0,12,4,1.0,1,0,0,1,0,0,1
3825,6,69,4,3.4,1,188,0,0,0,0,1
3826,19,132,1,5.0,1,0,0,0,0,0,0
3827,14,128,2,3.9,1,196,0,0,0,1,0
3828,6,44,4,0.8,1,122,0,0,0,1,0
3829,39,44,1,0.5,3,0,0,0,0,1,1
3830,8,34,2,2.0,3,0,0,1,0,1,0
3831,12,132,2,3.9,1,0,0,0,0,0,0
3832,38,158,2,2.1,1,0,0,0,0,0,1
3833,9,83,1,0.1,1,0,0,0,0,1,0
3834,22,28,1,1.4,3,75,0,0,0,1,0
3835,9,131,3,2.2,3,0,1,1,0,0,0
3836,19,31,3,0.5,2,0,0,0,0,1,1
3837,19,40,4,0.0,2,0,0,0,0,1,0
3838,11,71,2,1.8,1,127,0,1,0,0,0
3839,5,42,2,2.0,3,0,0,0,0,1,0
3840,31,35,3,0.1,2,114,0,0,0,0,0
3841,4,81,2,0.2,1,0,0,0,0,1,0
3842,35,91,2,2.0,1,0,0,0,0,1,0
3843,7,129,4,5.2,2,0,1,0,0,0,1
3844,27,75,1,2.7,1,0,0,0,0,0,0
3845,1,54,4,0.6,2,230,0,0,0,0,0
3846,5,43,1,1.5,1,0,0,0,0,0,0
3847,18,94,4,1.1,2,0,0,0,0,0,0
3848,32,84,4,1.3,3,0,0,0,0,0,1
3849,18,34,1,2.0,2,0,0,1,0,0,0
3850,23,15,4,0.8,1,0,0,0,0,1,0
3851,21,99,2,3.8,3,194,0,0,0,1,0
3852,7,15,1,0.4,2,82,0,1,1,1,1
3853,21,83,4,2.0,3,0,0,0,0,1,0
3854,6,83,4,1.8,3,0,0,0,0,1,0
3855,18,143,1,1.7,1,0,0,1,0,1,0
3856,30,81,4,2.6,3,0,0,0,0,1,0
3857,39,39,1,1.9,2,0,0,0,0,0,0
3858,18,158,2,0.4,2,277,1,0,0,0,1
3859,24,62,1,1.4,3,0,0,0,0,0,0
3860,6,64,2,0.1,1,0,0,0,0,1,1
3861,40,29,1,1.5,2,0,0,0,0,0,0
3862,34,64,3,2.5,1,0,0,0,0,1,0
3863,10,21,4,0.7,2,0,0,0,0,1,0
3864,32,142,2,2.8,3,0,1,0,0,0,1
3865,30,64,3,2.5,1,0,0,0,0,0,0
3866,25,40,4,1.8,1,0,0,1,0,0,1
3867,19,61,3,2.7,2,0,0,0,0,0,0
3868,16,44,1,0.3,3,0,0,0,0,0,0
3869,16,78,3,2.6666666666666665,2,161,0,0,0,1,1
3870,0,25,2,0.9,3,0,0,0,0,0,0
3871,16,125,2,1.9,1,0,0,0,0,0,1
3872,29,63,2,1.0,3,0,0,0,0,1,0
3873,30,54,1,1.6,3,185,0,0,0,1,0
3874,12,92,2,0.0,1,184,0,0,0,0,0
3875,2,119,2,0.6,1,381,0,0,0,1,1
3876,11,40,1,2.4,2,0,0,0,0,1,0
3877,4,41,1,1.0,1,0,0,0,0,0,0
3878,11,81,2,0.0,1,0,0,0,0,1,1
3879,4,101,3,2.5,1,270,0,0,0,0,0
3880,24,25,4,0.5,2,0,0,0,0,0,0
3881,20,55,1,1.5,2,0,0,1,0,0,0
3882,7,43,1,2.1,3,166,0,0,0,0,1
3883,16,98,2,1.8,2,98,0,0,0,1,0
3884,1,112,4,2.3,3,402,0,0,0,1,1
3885,2,69,4,4.0,3,102,0,0,0,1,0
3886,43,79,4,1.7,2,215,0,0,1,1,1
3887,1,118,2,7.2,1,0,0,1,0,1,0
3888,18,81,3,2.6666666666666665,2,251,0,0,0,1,1
3889,0,19,1,0.1,2,121,0,0,0,1,0
3890,17,139,2,2.9,3,0,1,0,0,1,0
3891,40,63,3,0.5,2,0,0,0,0,1,0
3892,33,102,2,1.4,1,0,0,0,0,1,0
3893,5,40,4,1.7,2,0,0,0,0,1,0
3894,6,44,1,0.3,1,81,0,0,0,1,1
3895,12,59,3,2.0,1,216,0,0,0,0,0
3896,24,224,2,6.666666666666667,1,0,0,0,1,1,1
3897,31,64,2,2.3,3,0,0,0,0,0,0
3898,20,129,2,3.3,1,0,0,0,0,1,0
3899,34,43,1,1.4,1,0,0,0,0,1,1
3900,27,12,3,0.4,1,0,0,1,1,1,1
3901,10,53,3,2.6,2,0,0,0,0,1,0
3902,21,39,2,2.1,3,0,0,0,0,0,1
3903,23,65,1,0.0,1,0,0,0,0,0,0
3904,5,18,1,0.4,3,94,0,0,0,1,1
3905,28,55,1,1.6,3,0,0,0,0,0,0
3906,35,60,1,2.5,3,0,0,0,0,1,0
3907,14,42,2,0.3,1,187,0,0,0,1,0
3908,0,44,3,0.1,2,0,0,0,0,0,0
3909,7,111,2,1.3,1,0,0,0,0,1,0
3910,8,62,1,1.0,1,0,0,0,0,1,0
3911,26,44,2,0.8,3,148,0,0,0,0,1
3912,14,69,1,1.5,3,0,0,0,0,0,0
3913,20,62,3,0.8,3,172,0,0,0,1,0
3914,3,35,1,1.8,2,0,0,0,0,0,0
3915,13,91,1,2.8,1,0,0,0,0,1,1
3916,26,12,1,0.2,1,96,0,0,0,0,0
3917,15,89,3,0.1,1,292,0,0,0,1,0
3918,34,65,4,1.7,2,0,0,1,0,1,0
3919,34,179,2,4.5,3,400,1,0,0,0,0
3920,8,82,2,1.5,3,0,0,1,1,1,1
3921,6,48,1,1.2,1,0,0,0,0,1,0
3922,4,20,4,1.5,2,0,0,0,0,1,0
3923,15,91,1,2.8,3,330,0,1,0,1,0
3924,37,122,2,6.0,1,0,0,0,0,1,0
3925,18,22,1,1.4,3,0,0,0,0,1,0
3926,23,43,2,1.3,1,0,0,0,0,1,0
3927,34,38,4,1.7,1,0,0,0,0,0,1
3928,33,61,3,2.6666666666666665,1,0,0,0,0,1,0
3929,13,33,4,0.4,2,0,0,0,0,0,0
3930,27,145,1,2.9,1,345,0,0,0,0,0
3931,27,170,1,1.0,1,0,0,0,0,1,0
3932,2,55,3,0.7,2,0,0,0,0,1,0
3933,14,40,1,2.5,3,0,0,0,0,1,0
3934,11,68,2,0.0,1,126,0,0,0,0,1
3935,33,53,3,2.5,1,0,0,0,0,1,0
3936,18,63,3,0.8,3,0,0,1,0,0,0
3937,15,123,2,2.2,1,92,0,0,0,0,1
3938,24,13,2,0.0,1,0,0,0,0,1,0
3939,23,12,4,0.2,1,102,0,0,0,0,1
3940,17,53,2,2.5,1,102,0,0,0,1,0
3941,33,79,1,2.7,2,294,0,0,0,1,1
3942,17,89,1,0.1,2,170,0,0,0,1,0
3943,36,188,1,9.3,2,0,1,0,0,0,0
3944,26,62,3,1.4,3,0,0,0,0,1,0
3945,3,123,3,5.6,3,428,1,0,0,1,0
3946,2,40,3,2.4,2,0,0,0,0,1,0
3947,8,119,4,5.0,3,0,1,0,0,1,0
3948,12,123,4,3.1,2,253,1,0,1,1,1
3949,5,23,1,0.4,2,0,0,0,0,1,1
3950,14,62,1,1.5,3,255,0,0,0,1,0
3951,14,69,3,2.1,1,106,0,0,0,1,0
3952,36,124,2,3.9,1,0,0,1,0,0,1
3953,26,52,4,0.1,3,0,0,0,0,0,0
3954,7,134,2,3.1,1,0,0,0,0,0,0
3955,36,58,1,0.8,2,0,0,0,0,0,0
3956,37,45,3,0.5,2,200,0,0,0,1,1
3957,15,75,4,1.1,2,0,0,0,0,1,0
3958,34,23,4,0.4,2,78,0,0,0,0,0
3959,19,123,3,1.3,1,0,1,0,0,1,0
3960,37,48,3,2.2,1,0,0,0,0,0,0
3961,22,145,1,0.3,1,140,0,0,0,1,0
3962,5,31,1,1.0,3,0,0,0,0,0,0
3963,32,38,3,2.2,3,0,0,0,0,1,0
3964,18,78,4,1.9,3,0,0,0,0,0,0
3965,15,94,2,1.9,1,0,0,0,0,1,0
3966,7,84,1,2.9,3,0,0,0,0,1,0
3967,15,22,1,0.6,3,0,0,0,0,1,0
3968,3,78,4,0.2,1,0,0,0,0,1,1
3969,11,75,3,2.3333333333333335,2,0,0,0,0,1,0
3970,40,71,3,2.2,1,0,0,0,0,0,1
3971,11,24,1,0.5,3,0,0,0,0,1,1
3972,5,112,2,4.333333333333333,1,0,0,0,0,1,1
3973,35,53,1,2.8,2,167,0,0,0,1,0
3974,21,41,1,0.5,3,0,0,0,0,0,0
3975,23,25,1,0.5,2,0,0,0,0,1,0
3976,33,42,4,2.5,2,194,0,0,0,1,0
3977,27,51,3,1.0,2,113,0,1,1,1,1
3978,18,19,2,0.3,2,0,0,0,0,1,0
3979,14,90,2,0.0,1,258,0,1,1,1,1
3980,22,89,4,1.4,2,0,0,0,0,1,0
3981,39,22,3,0.5,1,0,0,1,1,1,1
3982,0,119,1,1.5,1,0,0,0,0,1,0
3983,13,93,4,3.6,3,0,1,0,0,1,0
3984,8,18,4,0.3,1,0,0,0,0,0,0
3985,40,32,1,1.1,3,120,0,0,0,1,0
3986,14,182,3,2.6,3,0,1,0,1,1,1
3987,36,19,2,0.2,3,0,0,0,0,1,1
3988,35,85,1,3.4,3,0,1,0,1,0,1
3989,25,90,4,1.4,2,0,0,1,0,1,0
3990,32,59,2,3.7,1,134,0,0,0,1,0
3991,38,84,1,2.0,1,0,0,0,0,0,0
3992,22,95,2,3.9,2,0,1,0,0,0,0
3993,6,13,3,0.9,3,0,0,0,0,1,0
3994,18,88,4,0.8,1,0,0,0,0,1,1
3995,28,34,2,0.6,3,0,0,0,0,1,1
3996,24,11,4,0.6,3,0,0,0,0,0,1
3997,38,80,4,1.7,2,0,0,0,0,0,0
3998,10,41,1,1.3333333333333333,1,0,0,0,0,0,1
3999,21,90,2,0.8,3,0,0,0,0,0,0
4000,37,93,3,3.0,3,0,1,0,1,1,1
4001,35,81,4,1.9,2,0,0,0,0,0,0
4002,34,60,2,2.8,1,0,0,0,0,1,0
4003,21,39,3,0.6,2,0,0,0,0,1,1
4004,39,22,3,0.7,2,0,0,0,0,0,0
4005,32,32,2,0.8,1,79,0,1,0,1,0
4006,32,28,1,1.2,3,0,0,0,0,1,0
4007,7,35,2,1.0,2,0,0,0,0,0,1
4008,31,154,3,7.5,3,351,1,0,1,1,1
4009,18,189,2,7.6,1,0,0,0,0,1,0
4010,19,40,4,1.9,3,84,0,0,0,0,0
4011,21,88,2,1.7,2,0,0,0,0,1,0
4012,6,124,2,0.6,1,0,0,0,0,1,0
4013,38,23,2,0.3,3,0,0,0,0,0,0
4014,32,23,4,0.7,1,0,0,0,0,1,1
4015,2,139,2,2.0,1,0,0,0,0,0,1
4016,28,173,4,2.7,1,427,1,0,0,1,0
4017,0,42,4,1.3,3,153,0,0,0,1,0
4018,35,161,1,2.9,1,160,0,0,0,0,1
4019,36,28,3,0.7,2,0,0,0,0,1,0
4020,32,191,4,5.2,3,194,1,0,0,0,1
4021,14,42,2,0.3,1,106,0,0,0,0,1
4022,5,81,4,4.0,3,0,0,0,0,1,0
4023,25,175,3,0.7,1,312,1,0,0,0,0
4024,15,82,3,0.1,1,0,0,0,0,1,0
4025,27,53,1,1.8,3,0,0,0,0,0,1
4026,1,142,3,5.5,1,0,1,0,0,0,0
4027,21,42,4,1.9,3,0,0,0,0,1,0
4028,20,64,4,2.9,1,189,0,0,0,0,0
4029,5,90,2,1.3,1,0,0,1,0,1,0
4030,32,44,1,0.8,2,0,0,0,0,0,0
4031,18,29,1,0.3,3,0,0,0,0,1,0
4032,35,93,2,1.6,1,0,0,0,0,0,1
4033,24,69,3,1.4,3,132,0,0,0,1,0
4034,11,82,2,1.7,2,0,0,0,0,1,1
4035,9,180,2,6.5,3,0,1,0,1,1,0
4036,21,13,2,0.7,3,0,0,0,0,1,0
4037,28,72,1,0.0,1,178,0,0,0,0,0
4038,30,54,3,1.7,1,0,0,0,0,1,0
4039,9,104,1,4.6,1,0,0,0,0,1,1
4040,32,44,2,1.9,2,157,0,0,0,0,0
4041,19,40,1,0.2,1,0,0,1,1,1,1
4042,3,190,2,4.5,1,246,0,0,0,1,1
4043,23,64,4,2.6,1,0,0,0,0,1,1
4044,11,9,2,0.3,2,99,0,1,0,0,0
4045,31,38,4,0.7,2,0,0,0,0,1,0
4046,0,72,3,2.6,3,0,0,0,0,1,0
4047,17,82,1,5.2,1,79,0,0,0,1,0
4048,2,48,2,1.6,3,119,0,1,0,1,0
4049,28,82,4,2.6,3,294,0,0,0,0,0
4050,26,14,2,1.0,2,83,0,0,0,0,0
4051,29,162,1,2.9,1,0,0,0,0,1,1
4052,19,54,2,1.7,1,0,0,0,0,1,0
4053,11,90,2,0.0,1,0,0,0,0,0,0
4054,34,64,4,1.7,1,0,0,0,0,0,0
4055,18,65,3,2.1,3,0,0,0,0,1,1
4056,25,113,2,6.3,1,0,0,0,0,0,0
4057,32,38,2,2.1,3,0,0,0,0,0,0
4058,15,65,1,1.5,3,0,0,0,0,0,0
4059,27,39,4,1.5,3,0,0,0,0,1,0
4060,6,174,2,6.7,1,0,0,0,0,1,1
4061,3,59,2,1.75,3,0,0,0,0,1,0
4062,14,43,2,1.7,1,0,0,0,0,1,0
4063,21,24,2,0.1,3,0,0,0,0,0,1
4064,39,50,1,0.0,2,166,0,0,0,0,0
4065,19,68,1,3.7,3,0,0,0,0,1,0
4066,37,61,3,2.0,3,0,0,0,0,1,0
4067,28,21,4,0.5,2,0,0,0,0,1,0
4068,34,21,2,0.5,2,0,0,0,0,1,0
4069,32,31,4,1.3,1,0,0,0,0,0,0
4070,33,70,4,0.7,1,0,0,1,0,0,0
4071,6,25,3,1.0,2,135,0,0,0,0,1
4072,17,78,1,1.0,3,0,0,0,0,1,0
4073,27,19,1,0.2,1,0,0,0,0,0,0
4074,35,23,1,0.3,3,0,0,0,0,1,0
4075,4,40,4,0.8,1,0,0,0,0,1,0
4076,23,22,1,0.3,3,0,0,0,0,0,0
4077,0,71,4,1.8,2,0,0,1,0,1,0
4078,12,58,1,3.6,2,0,0,0,0,0,0
4079,40,75,3,2.2,1,0,0,0,0,1,0
4080,0,40,1,2.0,2,110,0,0,0,0,1
4081,35,155,1,1.5,3,0,1,0,0,0,1
4082,6,83,4,2.2,2,0,0,0,0,0,0
4083,20,99,3,1.1,1,0,0,0,0,0,0
4084,36,59,1,0.0,2,0,0,1,0,0,0
4085,2,53,3,2.4,2,0,0,0,0,1,0
4086,26,11,4,0.2,1,0,0,1,0,0,0
4087,28,179,4,4.2,3,0,1,0,0,0,0
4088,6,71,2,1.75,3,0,0,0,0,0,0
4089,4,85,4,2.1,3,0,0,0,0,1,0
4090,18,49,3,2.1,3,0,0,1,0,1,0
4091,6,122,2,1.3,1,0,0,0,0,1,1
4092,15,171,2,3.3,1,0,0,0,0,1,0
4093,24,138,2,2.2,2,0,1,0,0,1,0
4094,23,8,4,0.4,3,0,0,1,0,1,0
4095,17,59,4,0.4,1,0,0,0,0,1,0
4096,14,49,3,2.8,1,0,0,0,0,0,0
4097,34,92,2,2.0,1,0,0,0,0,0,0
4098,3,75,4,0.0,1,0,0,0,0,0,0
4099,35,60,1,2.8,2,0,0,0,0,1,1
4100,2,41,2,1.7,2,0,0,0,0,1,0
4101,21,40,3,0.6,2,0,0,0,0,1,1
4102,16,81,2,0.4,1,146,0,0,0,1,1
4103,20,52,1,0.8,3,196,0,0,0,0,1
4104,14,25,4,1.0,1,0,0,0,0,0,0
4105,15,139,1,3.4,1,353,0,0,0,1,0
4106,22,54,1,1.2,2,0,0,0,0,0,0
4107,22,81,1,2.9,1,0,0,0,0,0,1
4108,39,73,3,2.2,1,0,0,1,0,0,1
4109,0,30,4,1.0,3,0,0,0,0,1,1
4110,41,59,3,2.4,1,0,0,0,0,0,0
4111,17,21,3,1.5,1,0,0,0,0,0,0
4112,9,65,3,0.7,2,104,0,0,0,1,0
4113,2,41,3,1.1,2,161,0,0,0,1,0
4114,28,52,4,0.1,3,121,0,0,0,0,0
4115,20,84,4,1.1,2,180,0,0,0,1,0
4116,1,135,2,7.2,1,0,0,0,0,1,0
4117,14,18,4,0.2,3,0,0,1,0,0,0
4118,16,34,1,0.7,1,0,0,0,0,1,1
4119,5,85,4,1.8,3,0,0,0,0,1,0
4120,23,23,1,1.4,3,0,0,0,0,0,0
4121,27,65,4,2.8,2,0,0,0,0,0,1
4122,30,195,1,2.9,1,0,0,0,0,0,0
4123,24,40,4,2.6,1,89,0,0,0,1,0
4124,29,141,2,0.2,3,0,1,0,0,0,0
4125,34,95,2,0.7,2,322,0,0,0,1,1
4126,33,23,3,1.3,2,131,0,0,0,0,0
4127,19,82,2,1.8,2,0,0,0,0,1,1
4128,21,53,4,1.9,3,0,0,0,0,0,0
4129,3,10,4,0.4,1,87,0,0,0,1,1
4130,30,75,1,1.9,2,125,0,0,0,1,0
4131,23,23,4,0.4,2,122,0,0,0,0,0
4132,36,133,1,2.6,1,0,0,0,0,1,0
4133,17,129,1,3.4,1,0,0,0,0,0,1
4134,11,85,4,0.1,2,131,0,0,0,0,0
4135,23,168,2,2.8,1,308,0,0,0,1,0
4136,19,83,4,2.0,3,0,0,0,0,1,0
4137,12,52,2,1.1,2,0,0,0,0,1,0
4138,22,114,1,0.6,1,0,0,1,1,1,1
4139,3,81,1,2.9,3,0,0,0,0,0,0
4140,38,32,1,1.5,2,0,0,0,0,0,0
4141,19,63,3,2.1,3,0,0,0,0,0,0
4142,32,70,3,1.6,3,0,0,0,0,0,0
4143,31,20,2,0.3,1,0,0,0,0,1,0
4144,23,138,2,3.3,1,0,0,0,0,1,1
